名称,状态,最优步数,类型
new7620,12967160477510812L,0,28
new6799,18051897433025400L,-1,24
new9703,21974358734186620L,3,28
new3677,21393284833012092L,6,28
new7719,21393833523456380L,3,28
new2764,18051897433353080L,-1,24
new3417,9661412289883032L,-1,24
new11681,609785870111644L,-1,28
new5469,10435468475853720L,-1,24
new1135,12668591339793304L,0,24
new629,12950066316503960L,0,24
new7946,10716943452564376L,-1,24
new1313,21409744490145918L,6,30
new8303,12403111030287516L,0,28
new367,12386602014485406L,0,30
new627,12950066314931096L,0,24
new2522,584428382677656L,-1,24
new3442,9661412288834456L,-1,24
new4512,10435468474805144L,-1,24
new895,12403111031008412L,0,28
new628,12950066315455384L,0,24
new5300,21675276287158654L,-1,30
new7358,10716943434738328L,-1,24
new5307,21393801310447998L,-1,30
new6176,20839046390625176L,37,24
new6689,18061233349727132L,32,28
new7770,21974367315470492L,3,28
new11849,18061234423485340L,34,28
new7382,20557571413914520L,36,24
new2153,21965565518439582L,-1,30
new8885,18035327190264472L,48,24
new9203,18061234423288732L,-1,28
new7920,21974360873248924L,3,28
new299,21393284841400732L,5,28
new308,12386634235161468L,0,28
new9006,3379435550837084L,2,28
new2877,18035327190526616L,47,24
new641,18061234424075164L,-1,28
new6351,18061233350316956L,-1,28
new6353,21674759818111388L,6,28
new164,18668611527846552L,104,24
new2767,18051897441741720L,-1,24
new7814,21692885897062556L,3,28
new5936,21402615582320030L,-1,30
new548,21410294162075038L,3,30
new3444,21409744498534558L,5,30
new3920,21684090542253214L,-1,30
new10260,20839046372799128L,13,24
new6023,21393801302780318L,3,30
new786,21675276262713503L,-1,31
new7342,20557571412865944L,35,24
new305,21393801302780319L,-1,31
new736,21956751238899871L,-1,31
new754,21409734834579600L,6,16
new1328,18668611526797976L,103,24
new1705,21956751238703263L,-1,31
new1708,21393801302059423L,-1,31
new5355,21393801302059422L,-1,30
new1701,21675276261992607L,-1,31
new7735,21692883683880092L,4,28
new7743,21974358660590748L,3,28
new12084,21692609944938620L,6,28
new7409,21974084921649276L,5,28
new644,18061234426172316L,34,28
new2879,18035327191575192L,48,24
new89,21393525351180656L,6,16
new5195,21410035474950268L,8,28
new1228,12948176496290704L,0,16
new2503,18035602059520664L,-1,24
new1479,584428406533016L,38,24
new4517,21965290640532638L,-1,30
new1487,1147344000740248L,-1,24
new10239,21692609944938652L,6,28
new8101,21974084921649308L,5,28
new1483,584428406795160L,39,24
new2504,18035602060044952L,-1,24
new3302,654762790955928L,-1,24
new9493,18668886397364888L,-1,24
new11610,609784819421852L,-1,28
new10473,3398042088238744L,-1,24
new5889,21402340704413086L,-1,30
new5938,21402615582319966L,49,30
new3860,21683815664346270L,-1,30
new327,1147343999691672L,-1,24
new992,3398042087386776L,2,24
new8467,12403076679986332L,0,28
new3313,654762789907352L,-1,24
new9492,18668886396316312L,-1,24
new79,21393525351180688L,6,16
new5196,21410035474950300L,7,28
new10540,3398042087190168L,-1,24
new1231,12948176496290672L,0,16
new7654,21974367315470460L,3,28
new8642,12967160485899420L,0,28
new298,21393284841400700L,5,28
new300,12386634235161500L,0,28
new6349,21674759818111356L,6,28
new2752,18051897441741688L,-1,24
new1322,21409744498534526L,5,30
new8574,12403111038676124L,0,28
new7022,10716977786284696L,-1,24
new5684,21393801302780286L,3,30
new1029,10154027850165144L,-1,24
new2506,18035602061093528L,-1,24
new7186,10435502810098328L,-1,24
new762,21409734834579568L,6,16
new3492,9661446624127640L,-1,24
new5301,21393801302059390L,-1,30
new11281,21692883706949020L,4,28
new8156,21409734827239576L,-1,24
new8342,21974358666882204L,3,28
new11850,18061234431677340L,-1,28
new6789,18051897433025432L,-1,24
new9705,21974358734186652L,3,28
new3678,21393284833012124L,6,28
new8676,21393833523456412L,3,28
new637,18061234432463772L,-1,28
new11775,18061233358705564L,-1,28
new801,20275546680341120L,-1,0
new1244,3388234252707166L,47,30
new2755,18051897433353112L,-1,24
new1126,12668591339793272L,0,24
new615,12950066316503928L,0,24
new3437,21409744490145950L,6,30
new380,12386602014485374L,0,30
new6651,3379403330160990L,2,30
new1957,3379403330160991L,30,31
new613,12950066314931064L,0,24
new1562,18668645878344344L,104,24
new802,20275546681389696L,-1,0
new1844,22034258219000208L,5,16
new737,21956751247091871L,-1,31
new614,12950066315455352L,0,24
new5354,21675276287158686L,-1,30
new1703,21393801310448031L,-1,31
new5361,21393801310448030L,-1,30
new1730,21675276287158687L,-1,31
new9568,21974084930037884L,4,28
new268,12950341186022296L,0,24
new1318,21410019376441470L,4,30
new6456,12950341184187288L,0,24
new90,21393525359569264L,5,16
new265,21675000336279920L,4,16
new2996,21955375784585584L,3,16
new267,12950341184973720L,0,24
new665,21956220005148508L,5,28
new2889,3978671963263902L,7,30
new580,3941838885835678L,12,30
new2893,3697196986553246L,8,30
new4550,21393270069028444L,6,28
new6428,21674745028962140L,5,28
new372,20830560625387392L,12,0
new1992,21463020329510480L,5,16
new2949,21412440395015512L,1,24
new5253,21482550367151512L,-1,24
new6898,21410835143075416L,5,24
new3648,2835194098529180L,6,28
new5549,21692310103009112L,4,24
new6497,21973785079195480L,4,24
new3561,21412440395015544L,2,24
new3320,21412448984687992L,3,24
new6718,21411933580748152L,6,24
new8052,12403119369020572L,0,28
new8014,21482266891445624L,-1,24
new4230,12686174917814168L,0,24
new3897,12966628774127486L,0,30
new2498,21957256393626008L,-1,24
new379,21956460523317056L,7,0
new10744,21957256393363864L,-1,24
new8806,21675875905606044L,-1,28
new2593,21956494883055452L,4,28
new380,21956460523841344L,8,0
new4942,12685153797941118L,0,30
new6228,21675875905081756L,12,28
new7946,21675019906869084L,4,28
new3009,18024916180889488L,26,16
new4899,21744219362977616L,24,16
new4765,21956460523317072L,3,16
new5356,21482275489506712L,-1,24
new126,12405249696393080L,0,24
new1298,21957265838105752L,-1,24
new8065,21411933589136792L,5,24
new11244,21693408565847448L,4,24
new5462,21393510587197008L,4,16
new1236,22010309481595992L,8,24
new4623,21674985547130704L,3,16
new8066,21410318623761564L,1,28
new1225,22010309481333848L,9,24
new3010,18024916181675920L,-1,16
new6805,21482266899834264L,-1,24
new10979,21693374206109080L,3,24
new2772,3959430056249214L,-1,30
new2973,3677955080062846L,-1,30
new3016,18024916182724496L,-1,16
new2939,12405241140274520L,0,24
new2501,21957256394674584L,-1,24
new8518,21957540707361912L,-1,24
new528,18023816670572160L,-1,0
new10743,21957256394412440L,-1,24
new194,18024916182724480L,-1,0
new261,18023816671096448L,-1,0
new2765,3959430056249246L,-1,30
new6057,3941838876857246L,9,30
new653,3959430056249247L,-1,31
new385,20830560616474496L,-1,0
new403,21675260425037632L,8,0
new582,3941838877447070L,11,30
new6176,3660363900736414L,10,30
new158,3677955080062879L,-1,31
new2984,3677955080062878L,-1,30
new6099,3660363900670878L,9,30
new1506,3396480120129183L,-1,31
new402,21675260424775488L,8,0
new386,20830560616998784L,11,0
new808,21675260425037656L,8,24
new354,21956735401224016L,2,16
new5069,22025694306133392L,11,16
new8668,21957540707361944L,-1,24
new4768,20830560616474512L,-1,16
new360,21463054697637712L,7,16
new10237,22010309498373528L,5,24
new259,21675260425037648L,2,16
new1007,21956735401224024L,11,24
new1075,20267610680354448L,-1,16
new7093,21974849166042200L,1,24
new4627,20549085640288144L,-1,16
new3895,12966628774127518L,0,30
new4954,12685153797941150L,0,30
new2760,21482275489506680L,-1,24
new121,12405249696393112L,0,24
new1301,21957265838105720L,-1,24
new8056,21411933589136760L,5,24
new11239,21693408565847416L,4,24
new5593,9661453871900056L,95,24
new6797,21482266899834232L,-1,24
new10974,21693374206109048L,3,24
new6825,18104682211848862L,-1,30
new4070,20830320098305948L,-1,28
new2101,20267370162185884L,-1,28
new10127,20548845122119580L,-1,28
new388,21956460532229952L,9,0
new4748,21412440395015576L,2,24
new6417,19724184288765336L,55,24
new6826,18104682212897438L,-1,30
new193,18024916188229504L,-1,0
new684,22025969175651472L,2,16
new4317,21411934654703000L,7,24
new2086,20337120422667920L,-1,16
new711,20284935236232856L,10,24
new4114,21412448984688024L,3,24
new6738,21411933580748184L,6,24
new11212,20566410196166552L,9,24
new5555,19712082413186704L,29,16
new5267,19442709312578968L,56,24
new319,20847885172352920L,8,24
new180,18024916189015936L,-1,0
new8023,21482266891445656L,-1,24
new4206,12686174917814136L,0,24
new2680,21482550367151480L,-1,24
new358,21463054697637680L,6,16
new7103,12967649911301208L,0,24
new268,18023816679485056L,-1,0
new529,21956220005148252L,6,28
new594,3660363925902238L,6,30
new3015,3378888949191582L,5,30
new257,21393270069028700L,5,28
new11094,21674745028961884L,6,28
new344,20830560625387136L,12,0
new2201,21463020329510736L,5,16
new5991,21409777491175260L,1,28
new1014,21744494232495952L,12,16
new2380,21744495306221392L,5,16
new7147,21410835143075672L,4,24
new3878,2835194098528924L,7,28
new5425,21692310103008856L,5,24
new8640,21412448984687704L,1,24
new1505,21463054689249104L,6,16
new6507,21973785079195224L,5,24
new6513,3941838903661470L,7,30
new1309,3660363926950814L,7,30
new2569,3378888950240158L,6,30
new1146,21463054688986960L,7,16
new9917,21394933302731900L,-1,28
new9372,21974883517392248L,3,24
new6022,21693408540681592L,4,24
new656,12403119402575772L,0,28
new1689,12967649877747608L,0,24
new8717,12967916190885208L,0,24
new187,21956460523316800L,6,0
new6626,21957350865539484L,15,28
new333,21956460523841088L,9,0
new532,12403678838007678L,0,30
new316,21393544946935644L,4,28
new6699,21957350865015196L,9,28
new5992,12402578236434300L,0,28
new3345,18024916180889232L,27,16
new4496,21956460523316816L,4,16
new188,21482275472729496L,-1,24
new10061,21974883525780888L,4,24
new1136,21675790878172312L,-1,24
new6229,21675875889877404L,13,28
new6061,21957350866588060L,14,28
new4435,21393510587197264L,3,16
new2837,22010309498373208L,6,24
new860,12403110821029756L,0,28
new5553,21674985547130448L,4,16
new11491,21410318623761820L,2,28
new10346,21974849166042520L,3,24
new4369,18024916181675664L,-1,16
new8080,20339874755040152L,7,24
new8712,21975115445626200L,1,24
new1025,18104673991132472L,-1,24
new2494,3396480120129406L,-1,30
new4367,18024916182724240L,-1,16
new2197,21463020329510704L,4,16
new7159,21482550341985656L,-1,24
new5994,12402578236434268L,0,28
new2379,21744495306221360L,4,16
new1861,22025970282932016L,3,16
new2196,20337120422668080L,5,16
new190,18023816670572416L,-1,0
new8633,12405249729946712L,0,24
new1501,21463054689249072L,5,16
new5162,12402835943122844L,0,28
new1142,21463054688986928L,6,16
new191,18023816671096704L,-1,0
new263,18024916182724224L,-1,0
new9371,21975115445626232L,2,24
new645,3959430056248991L,-1,31
new315,20830560616474240L,-1,0
new2898,3978671954875294L,7,30
new428,21675260441814848L,9,0
new2495,3396480120129438L,-1,30
new4934,3378888940737438L,6,30
new448,3677955080062623L,-1,31
new2896,3697196978164638L,8,30
new5048,3378888940802974L,6,30
new1281,3396480120129439L,-1,31
new1372,3978671954613150L,7,30
new329,20830560616998528L,11,0
new1366,3697196977902494L,8,30
new163,21393785465104216L,12,24
new7436,21482550341985688L,-1,24
new5068,22025694306133136L,10,16
new4591,20830560616474256L,-1,16
new104,21393785465104208L,2,16
new1646,22010309481596312L,10,24
new5165,12402835943122812L,0,28
new4442,20267610680354704L,-1,16
new1637,22010309481334168L,11,24
new1369,20549085640287888L,-1,16
new10048,21975115445626264L,2,24
new10960,21693374206108760L,1,24
new522,12403678838007710L,0,30
new5995,12402578236434332L,0,28
new98,21482275472729464L,-1,24
new9374,21974883525780856L,4,24
new1139,21675790878172280L,-1,24
new858,12403110821029788L,0,28
new5167,12402835943122780L,0,28
new11144,21410318623761788L,2,28
new9481,21974849166042488L,3,24
new6833,18104682211849118L,-1,30
new3976,20830320098305692L,-1,28
new12269,21957359447085468L,-1,28
new12326,21394933302731932L,-1,28
new3649,20267370162186140L,-1,28
new10947,21957359446299036L,-1,28
new8783,20548845122119324L,-1,28
new345,21956460532229696L,10,0
new6834,18104682212897694L,-1,30
new529,18024916188229248L,-1,0
new4124,22025969175651728L,3,16
new5263,21693409614636440L,6,24
new2177,20337120422668176L,-1,16
new10049,21974883517392280L,3,24
new12270,21957359448134044L,-1,28
new865,20284935236233112L,10,24
new475,21693408540681624L,4,24
new11149,20566410196166296L,9,24
new6450,21974884590822808L,5,24
new5163,21410035197863772L,1,28
new4367,19161234352645528L,56,24
new652,12403119402575740L,0,28
new5664,19712082413186960L,28,16
new335,20847885172352664L,8,24
new1690,12967649877747576L,0,24
new269,18024916189015680L,-1,0
new10650,21957256370557336L,-1,24
new184,18023816679485312L,-1,0
new10969,12686174951367768L,0,24
new446,21744495306220624L,9,16
new4,22025970282931280L,10,16
new4188,565273053778846L,-1,30
new10929,12950057139671960L,0,24
new4183,565273054040990L,-1,30
new3446,12950057140458392L,0,24
new4440,22025728691037328L,11,16
new3028,565273054499742L,47,30
new4781,22025728690775184L,12,16
new2779,3959430056248638L,2,30
new3911,21973828028867966L,-1,30
new674,3959430056248639L,35,31
new4297,565273054827422L,-1,30
new6981,3379438647858078L,9,30
new11130,12950057138623384L,0,24
new4296,565273055089566L,-1,30
new607,12950057139409816L,0,24
new7717,1145806661633848L,-1,24
new566,3677955080062271L,35,31
new2735,3677955080062270L,2,30
new4575,21692353052681598L,-1,30
new1670,12475076234766232L,0,24
new864,12404734334396312L,0,24
new3201,21412448951133560L,2,24
new4686,12686209311106968L,0,24
new4784,2834060229325468L,7,28
new7118,12967649877746840L,0,24
new1695,12475067645093784L,0,24
new4254,12686174951368600L,0,24
new9538,21974369194747292L,5,28
new1354,2253538743178142L,-1,30
new3722,21393544946934876L,6,28
new4626,18025431586139800L,65,24
new10292,21692894218560924L,5,28
new829,12405241140275064L,0,24
new4445,22025694339687760L,11,16
new370,12405249729947512L,0,24
new8026,12404734326007672L,0,24
new7126,21974849132487832L,1,24
new6741,12475067636705144L,0,24
new10999,21693374172554648L,2,24
new7027,21394933302732604L,2,28
new7719,1145806661633912L,-1,24
new1519,12475351112411032L,0,24
new7174,21411934654703416L,3,24
new5300,21693409614636600L,4,24
new6426,21974884590822968L,4,24
new4875,20267370316977054L,-1,30
new3788,21956769760961884L,4,28
new353,21675260425037120L,8,0
new7713,1145806661633944L,-1,24
new3822,21393819824841820L,5,28
new54,21675260424774976L,7,0
new3009,21675294784775516L,4,28
new10403,21411419258627164L,3,28
new117,21394884976731992L,11,24
new1527,12475351112411000L,0,24
new6251,21393785465103448L,13,24
new2891,21675260425037144L,-1,24
new935,21956735401223504L,8,16
new2281,21675790878173016L,2,24
new2526,21675260425037136L,6,16
new252,21956735401223512L,-1,24
new6900,21410318657315932L,1,28
new837,12405241140275096L,0,24
new368,12405249729947544L,0,24
new8038,12404734326007704L,0,24
new2014,9661453871900568L,96,24
new6752,12475067636705176L,0,24
new10992,21693374172554616L,2,24
new3908,21973828028867998L,-1,30
new13,21973828028867999L,-1,31
new1002,21692353052681631L,-1,31
new4696,21692353052681630L,-1,30
new1059,21410878092747935L,-1,31
new6447,19724184288765848L,56,24
new1028,21744494232495248L,3,16
new682,22025969209205904L,2,16
new5259,21692310103008664L,7,24
new1659,12475076234766200L,0,24
new845,12404734334396280L,0,24
new3848,21412448951133592L,2,24
new4669,12686209311106936L,0,24
new10835,20566410196166040L,8,24
new6475,21973785079195032L,6,24
new7034,19161234352645784L,57,24
new5594,19442709312579480L,57,24
new298,20847885172352408L,7,24
new1681,12475067645093752L,0,24
new4231,12686174951368568L,0,24
new6442,3379163770475422L,10,30
new9561,21430103708550972L,8,28
new7341,20847908965692316L,7,28
new6898,12403119402574940L,0,28
new2920,3378888915637150L,4,30
new384,9097474736916280L,-1,24
new4755,3378888915375006L,4,30
new6566,12475351087245176L,0,24
new2718,22025969209206096L,4,16
new1293,22025970282931536L,11,16
new6661,21410035197863324L,3,28
new10841,21410310075770204L,1,28
new2373,3378888916685726L,5,30
new1973,12967916190885752L,0,24
new4727,3378888916423582L,5,30
new6209,1708756597753656L,-1,24
new1009,18104673991133048L,-1,24
new5683,21410878092748158L,-1,30
new6417,3396480120128830L,2,30
new10813,1427281621567288L,-1,24
new750,3396480120128831L,35,31
new6287,21409777491174780L,-1,28
new489,12475076217989016L,0,24
new1983,12967684271040408L,0,24
new11213,21410310075770236L,2,28
new564,12403119369021340L,0,28
new4702,2834060229325724L,6,28
new1663,12967649911302040L,0,24
new10982,12686174917813400L,0,24
new1220,20267370337948574L,-1,30
new1239,20267370337686430L,-1,30
new5758,21956494883054684L,6,28
new6412,3379163792757662L,11,30
new1081,3379163793544094L,5,30
new8894,18025431586140056L,65,24
new5532,21675019906868316L,6,28
new388,9097474736916344L,-1,24
new11606,21411419258627484L,5,28
new1197,20267370338997150L,-1,30
new8824,21957540707362648L,2,24
new1974,12967684262651768L,0,24
new1204,20267370338735006L,-1,30
new11193,12686209285941112L,0,24
new6397,3379163793806238L,11,30
new4248,22043054320674192L,4,16
new11418,21410318657316252L,3,28
new401,3379163794592670L,6,30
new10364,21974849132488088L,2,24
new10985,21693374172554392L,1,24
new6216,1708756597753720L,-1,24
new10050,21430103699900220L,10,28
new10814,1427281621567352L,-1,24
new9556,21430103700162364L,9,28
new6719,21411934654703160L,4,24
new5567,21693409614636856L,3,24
new6406,21974884590823224L,3,24
new10839,12403110821029212L,0,28
new6195,1708756597753752L,-1,24
new4764,2253538763887518L,-1,30
new1037,3379438670926750L,13,30
new7015,21974369194746972L,3,28
new4759,2253538764149662L,-1,30
new1323,21956769760961628L,5,28
new1047,3379438670664606L,12,30
new362,21675260441814336L,10,0
new11020,12950057116341144L,0,24
new10808,1427281621567384L,-1,24
new3827,21393819824842076L,4,28
new5556,21675294784775260L,5,28
new6980,21692894218560604L,3,28
new6242,21393785465103704L,14,24
new4730,2253538764936094L,-1,30
new4963,21744219362976912L,8,16
new1381,21676359936665432L,7,24
new8905,21675260425036888L,-1,24
new4439,22025694339687568L,9,16
new1003,3379438671975326L,13,30
new4728,2253538765198238L,-1,30
new657,21957265838106456L,2,24
new1012,3379438671713182L,12,30
new8,21393785465103696L,7,16
new4441,22025728699425936L,10,16
new1535,21957834912851800L,10,24
new8573,21956735401223256L,-1,24
new4814,3378888909345694L,5,30
new382,9097474736916376L,-1,24
new1994,12967684262651800L,0,24
new9722,12405249696392344L,0,24
new11194,12686209285941144L,0,24
new11071,21410318657316220L,3,28
new9489,21974849132488056L,2,24
new11254,9661453871900312L,96,24
new80,21973828028867743L,-1,31
new1003,18104673991133080L,-1,24
new449,565273032020894L,-1,30
new6022,21410878092748190L,-1,30
new0,21692353052681375L,-1,31
new288,21410878092748191L,-1,31
new473,22043054311761296L,16,16
new6458,19724184288765592L,56,24
new6183,21409777491174812L,-1,28
new4266,21410835143075224L,8,24
new482,12475076217988984L,0,24
new1986,12967684271040376L,0,24
new9728,21412448951133336L,1,24
new10084,20284935236232600L,9,24
new4233,22043054312285584L,3,16
new11553,21410310075770268L,2,28
new7182,19161234352646040L,57,24
new561,12403119369021308L,0,28
new5510,19442709312579224L,57,24
new1664,12967649911302008L,0,24
new556,21430103691249468L,10,28
new10044,21430103691511612L,10,28
new9550,21430103691773756L,9,28
new6558,12475351087245208L,0,24
new7333,20847908965692060L,7,28
new9098,21410035197863292L,3,28
new1993,12967916190885784L,0,24
new1858,20829434018870160L,-1,16
new1473,18016120359768991L,19,31
new3962,618580870435740L,58,28
new1890,19809087227581328L,58,16
new4364,21991644895396624L,20,16
new4534,21999066615728976L,9,16
new2587,583396498748316L,-1,28
new1902,19809087227253648L,48,16
new4363,20865744988554000L,21,16
new1445,2534978383254431L,6,31
new4210,2534978383254430L,-1,30
new1476,2253503423320735L,7,31
new5090,18015861056811920L,26,16
new5602,21999066616187728L,8,16
new3932,2816453359440798L,-1,30
new1143,2816453359440799L,6,31
new332,21956460523316000L,7,0
new3005,9640599146009488L,-1,16
new683,1144095908180639L,16,31
new328,20830560616473376L,8,0
new1910,21403644555225208L,8,24
new1769,9359124169823120L,-1,16
new262,18024916188228448L,-1,0
new2972,9640599147058064L,-1,16
new2019,18683187322835856L,62,16
new9575,18651292342522264L,81,24
new864,581730095477407L,21,31
new561,9359124170871696L,-1,16
new3287,21963897226193008L,7,16
new11993,18070029409194652L,30,28
new7286,19705011554562972L,-1,28
new336,21956460523316032L,7,0
new12209,19423536577852316L,-1,28
new2114,19142061617918620L,-1,28
new1721,21446595258356124L,6,28
new9988,19705011554759580L,33,28
new439,19424076158505372L,66,28
new11690,20267383860343452L,-1,28
new1784,21446595258618268L,7,28
new8833,20320146711925660L,14,28
new670,19704420468151199L,-1,31
new7574,19724141583283096L,58,24
new1790,21446595258880412L,6,28
new2151,20267383860802204L,7,28
new2548,19424076159095196L,-1,28
new6417,20320146711663516L,15,28
new9806,19142061618639516L,28,28
new5113,19442666606572440L,59,24
new5966,19423536578573212L,39,28
new664,19704420468413343L,-1,31
new2976,18024916180888464L,27,16
new4368,21991644895396688L,10,16
new334,20267892806005404L,10,28
new707,20267884216070814L,7,30
new717,20549359176004511L,7,31
new3491,20549367765939100L,10,28
new3891,20549359176004510L,7,30
new1114,20267884216070815L,7,31
new8008,18651026052452760L,93,24
new11689,20267383861392028L,-1,28
new5439,18034845038031516L,39,28
new834,21675259586154911L,2,31
new495,20830842742125468L,10,28
new598,20830834152190878L,7,30
new400,20830834152190879L,7,31
new6362,19724141582234520L,57,24
new399,20549359175349151L,-1,31
new8244,18651060412191128L,92,24
new4682,20830842741928860L,-1,28
new745,21956734562341279L,2,31
new1040,20267884215415455L,-1,31
new3151,20549367765218204L,-1,28
new1111,19442666622300824L,88,24
new11592,20267892805284508L,-1,28
new401,20830834152059807L,-1,31
new968,19157927507145631L,14,31
new1485,18016120357671839L,-1,31
new1999,18016120357606303L,23,31
new5177,18016161697182620L,28,28
new7144,18016161713959580L,30,28
new1483,18016120357409695L,-1,31
new5073,18016161696920476L,28,28
new3514,19706556143473048L,-1,24
new530,18023816670571136L,-1,0
new1154,18015586197058207L,20,31
new11632,21966319621302392L,9,24
new11564,21966319621040248L,8,24
new4203,584427299287704L,-1,24
new341,20830560616473472L,-1,0
new77,21401480972741440L,10,0
new2195,20829434010481552L,-1,16
new1139,18015570603955103L,18,31
new4632,19724416452801432L,66,24
new669,19422945487508383L,17,31
new356,21675260424774464L,8,0
new1142,19141470510797727L,17,31
new9692,584427300008600L,40,24
new671,19704420464219039L,16,31
new5264,19809087219192720L,58,16
new5598,21999066624117584L,9,16
new5484,18369817355325848L,89,24
new2441,583396507136924L,-1,28
new5267,19809087218865040L,48,16
new4374,20865744988554128L,12,16
new5768,18651292332036504L,90,24
new783,18297336024085376L,-1,0
new1914,19809087219585936L,26,16
new1640,19210954504672144L,-1,16
new8168,21966319621302424L,9,24
new8692,18668884215313304L,98,24
new5245,18649138405315472L,-1,16
new4631,19724416451752856L,66,24
new7951,21966319621040280L,8,24
new9609,18015861049471896L,24,24
new1322,18015845480223647L,32,31
new5,1144095933346719L,15,31
new1480,18015845479764895L,-1,31
new1479,18015845479502751L,-1,31
new4202,584427300336280L,-1,24
new2975,18024916180888432L,28,16
new5767,18683187314447248L,62,16
new242,581730070311839L,22,31
new2042,18683187314906000L,59,16
new4708,22025728690774576L,20,16
new3232,18085054599992208L,-1,16
new3990,20320146703012764L,14,28
new9989,19705011562951580L,-1,28
new5909,19423536603017884L,-1,28
new10028,20267858454983320L,-1,24
new10601,19422952999883672L,-1,24
new2222,19142061626307228L,-1,28
new756,19422945483707295L,14,31
new1911,21403644555225240L,7,24
new9676,19704427976070040L,-1,24
new3398,21446595267006876L,7,28
new8839,20320146703537052L,14,28
new675,19422945483051935L,-1,31
new1472,18015845481862047L,19,31
new678,19704420459762591L,-1,31
new3407,21446595267269020L,6,28
new6418,20320146703274908L,15,28
new676,19422945483314079L,-1,31
new677,19704420459893663L,14,31
new679,19704420460024735L,-1,31
new266,18024916188228480L,-1,0
new10029,20267858453934744L,-1,24
new357,18034845046420124L,40,28
new633,20549359200514719L,-1,31
new5762,18651060403802520L,91,24
new496,20830842750317468L,-1,28
new1113,20267884223804063L,-1,31
new3969,21963897226193040L,7,16
new3394,20549367790383772L,-1,28
new11648,20267892813673116L,-1,28
new398,20830834160448415L,-1,31
new1342,19157927481979551L,17,31
new11897,21711578667958332L,9,28
new6518,21993053644668988L,8,28
new1470,18016120366060447L,-1,31
new352,21675260424774432L,8,0
new1990,18016120365798303L,-1,31
new11170,19706556135084440L,-1,24
new5527,18651026046161304L,80,24
new1095,18015586188669599L,20,31
new3257,19724148018361240L,64,24
new2338,20829434018869904L,-1,16
new4124,618580870435484L,58,28
new5530,21999066598951760L,10,16
new2581,583396498748060L,-1,28
new6126,2253503423320990L,-1,30
new1371,2534978383254175L,7,31
new1238,2253503423320991L,6,31
new5135,18648038901879696L,71,16
new5250,18015861056811664L,25,16
new5591,21999066599410512L,7,16
new1134,2816453359440543L,7,31
new4523,21999066599148368L,7,16
new681,1144095908180895L,15,31
new1317,18015845504930719L,-1,31
new1319,18015845504668575L,-1,31
new1944,21403644570429560L,7,24
new10735,18369817382588824L,83,24
new780,21403644570953848L,-1,24
new461,581730095477663L,22,31
new11996,18070029409194908L,30,28
new7280,19705011554562716L,-1,28
new183,21956460523315776L,6,0
new12204,19423536577852060L,-1,28
new2122,19142061617918876L,-1,28
new9980,19705011554759324L,33,28
new2008,18647798383973264L,-1,16
new11635,20267383860343708L,-1,28
new805,19705551118438812L,48,28
new749,19422945508217759L,-1,31
new892,19141470531507103L,-1,31
new7570,19724141583282840L,58,24
new3679,20267383860802460L,7,28
new5208,21446595275657628L,5,28
new738,19422945508479903L,-1,31
new887,19141470531769247L,-1,31
new1775,18366323407786896L,52,16
new9899,19142061618639772L,28,28
new5108,19442666606572184L,59,24
new727,19705551119028636L,-1,28
new5908,19423536578572956L,39,28
new3344,18024916180888208L,28,16
new4391,21991644895396432L,10,16
new411,20267892806005660L,10,28
new797,20267884216071070L,7,30
new635,20549359176004255L,7,31
new3393,20549367765938844L,10,28
new3837,20549359176004254L,7,30
new867,20267884216071071L,7,31
new751,18647798385021840L,-1,16
new11634,20267383861392284L,-1,28
new5441,18034845038031772L,39,28
new293,21393784626221471L,2,31
new485,20830842742125212L,10,28
new599,20830834152190622L,7,30
new390,20830834152190623L,7,31
new6358,19724141582234264L,57,24
new441,19424076143366556L,-1,28
new389,20549359175348895L,-1,31
new4681,20830842741928604L,-1,28
new1038,20267884215415711L,-1,31
new564,18366323408835472L,52,16
new3145,20549367765217948L,-1,28
new610,19442666622301080L,88,24
new217,19705551120077212L,-1,28
new11595,20267892805284764L,-1,28
new391,20830834152059551L,-1,31
new2502,19705456632893848L,-1,24
new1124,19157927507145375L,14,31
new951,18015570627023775L,-1,31
new10535,21966319639128184L,4,24
new5145,18016161697182364L,29,28
new7186,18016161713959836L,29,28
new953,18015570626761631L,-1,31
new5070,18016161696920220L,29,28
new911,22043054311760688L,2,16
new264,18023816670571392L,-1,0
new9476,18088075010626456L,84,24
new942,18015586197058463L,20,31
new8729,18017741699928984L,42,24
new3794,584427299287960L,-1,24
new313,20830560616473216L,-1,0
new2210,20829434010481296L,-1,16
new10527,21966319639128216L,4,24
new4622,19724416452801176L,67,24
new4932,2253535643997084L,-1,28
new4949,2253535644062620L,-1,28
new1241,584427300008856L,40,24
new2711,583396507136668L,-1,28
new260,18023816670571360L,-1,0
new4398,20865744988553872L,12,16
new699,18297336024085120L,-1,0
new8686,18668884215313048L,99,24
new4621,19724416451752600L,67,24
new5317,2253535645111196L,-1,28
new10027,18015861049471640L,23,24
new439,1144095933346463L,14,31
new3765,584427300336536L,-1,24
new2392,19809087204512656L,-1,16
new5086,18648004536112016L,61,16
new2391,18683187297670032L,-1,16
new5770,18683187297866640L,58,16
new246,581730070311583L,23,31
new2025,18683187298128784L,58,16
new4447,22025728690774832L,20,16
new4991,18366529559925648L,56,16
new4617,19705559699722652L,49,28
