名称,状态,最优步数,类型
new27954,1252499168447324L,49,28
new39976,3434480036219228L,39,28
new95093,19442801913695900L,-1,28
new53452,1426499123129500L,-1,28
new7877,9380622361234588L,58,28
new19761,10436152450157724L,28,28
new47701,10150831841914524L,41,28
new64039,2543824094704284L,11,28
new1627,10436152449371292L,38,28
new13497,3660361820368796L,4,28
new60791,2825299054179228L,-1,28
new17420,3660370410041244L,4,28
new7862,9380622360186012L,57,28
new19752,10436152449109148L,28,28
new1626,10436152448322716L,37,28
new44663,3679619556387484L,-1,28
new20886,9380648129203356L,127,28
new76792,18034605090450588L,48,28
new29469,1253048966728092L,-1,28
new14738,1129363345796764L,23,28
new27956,1252499168447388L,-1,28
new11606,2534539222675356L,36,28
new50916,373448874462364L,128,28
new16101,2534530633002908L,39,28
new47270,1426774001036444L,-1,28
new92450,21430744925079900L,44,28
new46212,3679653924514684L,39,28
new55389,1144199002754940L,-1,28
new96352,21692883740462236L,2,28
new25736,1144182896643964L,31,28
new52093,10151106686266524L,40,28
new5908,3660645287423900L,8,28
new101673,21719856630010268L,7,28
new71228,19422954072960924L,-1,28
new68866,19422945483288476L,-1,28
new6169,3660953384201052L,-1,28
new4046,3433380482124412L,31,28
new95700,18378474568635292L,58,28
new96182,21692883724733852L,5,28
new1922,1412486465924732L,42,28
new6220,3660987743939452L,-1,28
new1252,3397080006281852L,-1,28
new75382,19157962913533596L,17,28
new45993,3680753436142172L,48,28
new47668,10151406830653052L,41,28
new98531,20567052537367964L,37,28
new77291,19158031096131228L,30,28
new20153,11545585108455292L,52,28
new4230,3434480027306332L,35,28
new4247,3434479993752412L,33,28
new41329,10419685183786620L,54,28
new25740,1144114177167228L,33,28
new56688,126875264092316L,-1,28
new98638,20567052553096348L,36,28
new6215,3660987743939420L,-1,28
new59107,110665822636380L,47,28
new4274,3434480027830620L,38,28
new25608,1252774046354332L,-1,28
new31817,1253048924261212L,48,28
new91642,19443351703063708L,36,28
new101027,19443351703325852L,36,28
new63232,2253339107290268L,33,28
new47215,10436178194795676L,62,28
new1386,3397045646543772L,-1,28
new52321,10151381564173724L,40,28
new66108,21410894400211804L,32,28
new4096,3433346122386332L,-1,28
new13499,3660361845534620L,6,28
new37734,9380648105086108L,90,28
new2010,3387940651427676L,2,28
new2259,3388215529334684L,4,28
new6164,3660953384200860L,-1,28
new43154,3660370435207068L,4,28
new47667,10436178194009244L,57,28
new52058,9380622335020188L,-1,28
new32809,10436178193747100L,61,28
new25717,1144114177167004L,32,28
new50912,9099173128047772L,127,28
new28138,3660361846583196L,6,28
new46222,3679619564776092L,-1,28
new51475,9380648104037532L,89,28
new64945,20306493782370684L,57,28
new64919,20306485192698236L,-1,28
new33411,10436178192960668L,57,28
new67539,1144199506078876L,19,28
new96869,20566777659460764L,37,28
new2012,3387940651427708L,3,28
new31332,2534530659217308L,34,28
new63311,2825299064664988L,-1,28
new24923,1253048958339228L,-1,28
new15,1428978939006108L,62,28
new18,10436178195844252L,62,28
new74277,1138708691305884L,48,28
new1624,10436152426040476L,38,28
new54436,127150141999516L,-1,28
new57427,126875264092508L,50,28
new6,1428978938743964L,63,28
new25041,1253048957814940L,-1,28
new94621,19443076791603100L,-1,28
new46852,2534539247841180L,35,28
new4118,1426773975870620L,-1,28
new16107,2534530658168732L,34,28
new64989,21410928759950172L,31,28
new75376,19157962913533820L,18,28
new63155,2253613985197468L,35,28
new3382,21438398825501084L,8,28
new44682,3679653916126076L,40,28
new61889,21430117381451164L,8,28
new61853,21430125971385756L,7,28
new41453,3660645312589724L,6,28
new62347,21430117381975452L,-1,28
new101611,21719856621621660L,7,28
new100569,19422954098126748L,-1,28
new100048,19422945508454300L,-1,28
new62410,21430125971647900L,7,28
new23629,1236564613549948L,53,28
new79443,18017219868159388L,-1,28
new91655,19443351680257180L,29,28
new44909,3680753427753564L,49,28
new94981,19442801897967260L,46,28
new32059,11545585100066684L,52,28
new80724,18387821589761180L,-1,28
new84396,1252774088820892L,-1,28
new59339,126600386185564L,49,28
new65496,20304286194085276L,37,28
new65512,20304294784019868L,36,28
new95053,19442801913696156L,-1,28
new65916,20304294784282012L,36,28
new65958,20304286194609564L,-1,28
new63966,2543824094704540L,10,28
new2110,3378886860369820L,3,28
new81224,18019486503577980L,45,28
new2457,3378895450304412L,2,28
new60801,2825299054178972L,-1,28
new79613,19158581388824444L,23,28
new70673,18371336096010108L,65,28
new65852,20306485183785340L,58,28
new65874,20306493773719932L,57,28
new44665,3679619556387740L,-1,28
new64943,20306493773982076L,57,28
new64917,20306485184309628L,-1,28
new32397,3660370427867036L,5,28
new60496,1143649783819932L,28,28
new25989,2534539240501148L,33,28
new89789,1253048966727836L,-1,28
new12769,1129363345797020L,23,28
new27949,1252499168447132L,-1,28
new6995,1426224253611676L,-1,28
new7277,2253055673003932L,34,28
new53586,1426774001036700L,-1,28
new7610,2253064262938524L,33,28
new46208,3679653924514428L,38,28
new65515,21438398817112476L,8,28
new96258,21692883740462492L,3,28
new55316,1144207592689276L,-1,28
new1384,3397045646543708L,-1,28
new62351,21430117390364060L,-1,28
new65458,21438398816588188L,5,28
new2373,3379170328211356L,3,28
new2013,3387940651427740L,3,28
new62417,21430125980036508L,7,28
new4056,3433380482124668L,32,28
new96368,21692883724733596L,4,28
new1981,1412486465924988L,41,28
new6206,3660987743939196L,-1,28
new23624,1236564605161340L,52,28
new45039,3660645305249692L,7,28
new55859,9117865060600156L,-1,28
new27863,1236564604899196L,51,28
new1351,3397080006282108L,-1,28
new75379,19157962913533852L,17,28
new46002,3680753436142428L,49,28
new61555,1143924628171932L,20,28
new94653,18387821599198364L,-1,28
new55326,10151382134607740L,-1,28
new98651,20567052537367708L,36,28
new91653,19443351687335068L,28,28
new2258,3388215529334652L,4,28
new101022,19443351687597212L,27,28
new4242,3434479993752156L,34,28
new32349,1252774080432284L,-1,28
new94639,18387821598149788L,-1,28
new12701,1129638223703964L,24,28
new41420,10419685183786876L,55,28
new56834,127150141999452L,50,28
new90243,19222899513381788L,62,28
new98563,20567052553096604L,37,28
new44191,9364154021138300L,86,28
new32128,1252774079907996L,-1,28
new93390,19434555542933916L,39,28
new65921,20304294792670620L,36,28
new1350,3397080006282076L,-1,28
new5741,1426499097963676L,-1,28
new19116,3469646666419036L,64,28
new39282,3388284215256412L,45,28
new65962,20304286202998172L,-1,28
new44592,11545585090629500L,56,28
new96961,21693502678182268L,39,28
new99265,21692608896109724L,3,28
new47811,10151406830652572L,-1,28
new81214,18034330212544124L,44,28
new105597,21692608896896156L,7,28
new66468,21447229235791996L,-1,28
new66234,21674836497607036L,-1,28
new101941,21403257713476988L,40,28
new102010,21410928759949436L,-1,28
new39633,9097775654153852L,-1,28
new64050,2543824055120540L,8,28
new49568,10151106686267004L,41,28
new96771,20566777659461532L,40,28
new66252,21677035521911644L,42,28
new22616,1252499210914716L,-1,28
new52802,9097775653105276L,-1,28
new16267,1138433813399132L,47,28
new67591,21430744916429660L,43,28
new74248,1129913101610140L,37,28
new49051,9090101888681852L,100,28
new81400,21677035520863068L,43,28
new31852,1253048924260764L,-1,28
new94567,19443076791602332L,38,28
new48591,1426224245223068L,-1,28
new50850,9097775652318844L,72,28
new67537,21430744916691804L,44,28
new46419,392130608065404L,89,28
new67660,18104974908370556L,72,28
new82653,18034605090451068L,45,28
new97684,21692334018727068L,7,28
new106708,19422954098125980L,-1,28
new46424,392130607803260L,88,28
new97583,21692334018989212L,7,28
new25315,1146381926977404L,-1,28
new46743,392130607016828L,89,28
new57842,1146381927239548L,-1,28
new82713,18104974907321980L,71,28
new101445,21693468310055068L,-1,28
new46754,392130606754684L,88,28
new53440,1426499158781084L,35,28
new78944,18104974907059836L,71,28
new64988,18369678852059036L,130,28
new15781,9399312682937212L,51,28
new47756,10150831808360060L,40,28
new97183,20566502781554588L,41,28
new15786,9399312682675068L,51,28
new67964,19425211087941532L,37,28
new106073,18369678851272604L,95,28
new21089,1252774088821660L,-1,28
new46029,3680753477036636L,54,28
new79456,18369678851010460L,130,28
new87734,19214103780814748L,94,28
new16384,9399312681888636L,50,28
new83465,19214103781076892L,94,28
new97411,20566502797282972L,-1,28
new16391,9399312681626492L,50,28
new53445,1426499156683932L,-1,28
new105901,18369678850224028L,94,28
new99414,21693502669793404L,40,28
new47703,10150831808360092L,40,28
new39041,9362505358733212L,75,28
new106606,20552784362671484L,56,28
new5260,3378895416749724L,3,28
new42710,9362505357946780L,57,28
new46272,10418037594353564L,27,28
new47402,10418011824287644L,-1,28
new52657,355297515106204L,72,28
new52371,355306105040796L,73,28
new52372,9362505357684636L,75,28
new55470,9362505356898204L,56,28
new58906,10418037593304988L,27,28
new60477,1143649750265756L,30,28
new100596,21677009760496476L,53,28
new101341,21677035530300252L,43,28
new80775,19158305974037660L,29,28
new19560,1410829749415836L,42,28
new21114,9362479589978012L,88,28
new22624,1252499202526108L,-1,28
new50306,126600386185884L,-1,28
new22279,9362505359781788L,74,28
new22289,1410838339088284L,37,28
new27950,1252499202001820L,-1,28
new6994,1426224220057500L,-1,28
new560,2253064229383836L,31,28
new92307,21430744925080412L,45,28
new96341,21692883774016668L,2,28
new28179,392139189611388L,85,28
new5264,21410894400211100L,-1,28
new17862,21719856597242268L,12,28
new25327,1146381919899516L,-1,28
new52089,10151106719820956L,41,28
new104390,21692883774278812L,3,28
new67650,21447194876053660L,-1,28
new101667,21719856596455836L,8,28
new69045,19422945483287964L,-1,28
new42934,392139189349244L,85,28
new67554,21674802137868700L,-1,28
new9346,1146381918588796L,-1,28
new101600,18369678844719004L,89,28
new13589,392139188562812L,84,28
new102115,18369687434653596L,90,28
new10815,1146381918850940L,-1,28
new49055,9090101888681884L,100,28
new50020,110665822636924L,53,28
new82714,18104974915710588L,71,28
new101137,21693468318443932L,-1,28
new67359,18104974915448444L,71,28
new43516,392139188300668L,84,28
new46003,3680753469696604L,47,28
new58652,1143924628172700L,31,28
new65946,18369687433605020L,91,28
new52306,10151381564173948L,40,28
new81219,18034330212544156L,44,28
new91556,19443351653780892L,30,28
new102925,20557672791487388L,8,28
new72724,19425219669225372L,38,28
new97681,21692334012697756L,8,28
new69131,18369687432818588L,95,28
new4233,3434479993751900L,34,28
new21090,1252774080433052L,-1,28
new106219,20567052586912924L,35,28
new16199,1138708691306076L,48,28
new74349,1129638223703196L,36,28
new80826,18369687432556444L,91,28
new88783,19214112362360732L,-1,28
new98632,20567052586650780L,35,28
new49295,9090376766588796L,100,28
new84667,19214112362622876L,-1,28
new25602,1252774079908764L,-1,28
new91648,19443351669509276L,37,28
new88403,19425219668176796L,39,28
new5668,1426499097964444L,-1,28
new83015,19425211078504348L,39,28
new84350,18369687431770012L,94,28
new37493,9362479614095260L,89,28
new44256,90576416190076L,72,28
new99407,21693502678182012L,39,28
new33151,10418011850502044L,56,28
new86468,18406511920900988L,53,28
new106471,20552784354282876L,56,28
new67608,21447194876053852L,-1,28
new82454,18406511920638844L,54,28
new22202,9362479613308828L,88,28
new43669,90576415141500L,71,28
new51315,9362479613046684L,88,28
new66365,21447229235792252L,-1,28
new99262,21692608880381084L,5,28
new16062,1138433813399420L,55,28
new43774,90576414879356L,71,28
new47403,10418011849453468L,56,28
new70738,18406511919852412L,53,28
new49237,9090101888681564L,59,28
new66408,21674836497606780L,-1,28
new67441,18406511919590268L,53,28
new21989,9362479612260252L,87,28
new102013,21410928759949692L,-1,28
new105493,21692608881167516L,8,28
new20214,10418037618470812L,42,28
new2423,1410829775630236L,27,28
new50126,1144199002754204L,40,28
new63948,2543824055120796L,7,28
new50049,1144207592688796L,39,28
new7626,355297539223452L,56,28
new53906,355297538437020L,72,28
new94563,19443076775873692L,30,28
new19563,1410829774581660L,27,28
new22679,1252499210914460L,-1,28
new66362,21447229235792220L,-1,28
new74255,1129913101610396L,38,28
new22667,355297538174876L,56,28
new96894,20566777675190172L,-1,28
new97144,18406511921949564L,52,28
new49976,1410838364254108L,25,28
new97305,18406520511884156L,53,28
new25031,1253048924260508L,-1,28
new53509,355297537388444L,71,28
new93318,19434280665027484L,-1,28
new65659,20304019914764188L,44,28
new48540,1426224245223324L,-1,28
new65555,20304011325091740L,-1,28
new19746,21719856588853660L,12,28
new101614,21719856588067228L,8,28
new104573,19422945508453788L,-1,28
new98646,20567052563844252L,36,28
new13606,9399338437012348L,86,28
new13186,9399312667208572L,51,28
new79270,18017219868159900L,37,28
new97471,21692334002998428L,9,28
new100954,21693468310055324L,-1,28
new80615,18017228458094492L,38,28
new97465,21692334003260572L,9,28
new44916,3680753461307996L,48,28
new96362,21692883751210140L,4,28
new97177,20566502781554332L,42,28
new44479,392130592336764L,86,28
new44500,392139182271356L,85,28
new97307,20566502797283228L,-1,28
new39840,3434480036219484L,40,28
new99886,19425219693342620L,-1,28
new47658,1426499123130268L,-1,28
new100442,19425211103670172L,64,28
new96792,21693502669793660L,40,28
new47672,10150831808360348L,39,28
new86737,18406520502446972L,69,28
new75396,18034880505237372L,28,28
new81215,18019486503578492L,-1,28
new2583,3378895416749980L,2,28
new82646,18406520502184828L,68,28
new43388,90576423530108L,71,28
new43536,10136562634092444L,24,28
new41784,10136536864288668L,53,28
new44257,90576423267964L,71,28
new70955,20552784344845692L,52,28
new71035,18406520501398396L,68,28
new67574,18406520501136252L,67,28
new84084,18125047134948220L,-1,28
new60500,1143649750265500L,29,28
new99945,21677009777273692L,46,28
new7199,355306120769436L,58,28
new7208,1410838356914076L,26,28
new81212,18019486503578460L,-1,28
new50485,355306119983004L,-1,28
new99268,21692608873827484L,6,28
new12345,1129354789416860L,24,28
new12499,9097775678271100L,72,28
new22675,1252499202525852L,-1,28
new99937,21677009776225116L,47,28
new12673,1129363379351452L,23,28
new50472,126600386186140L,-1,28
new65328,20304011316178844L,45,28
new22276,355306119720860L,58,28
new65375,20304019906113436L,44,28
new27957,1252499202001564L,-1,28
new49965,355306118934428L,-1,28
new65662,20304019906375580L,44,28
new84081,18125047134948188L,-1,28
new6992,1426224220057244L,-1,28
new39635,9097775677484668L,-1,28
new65560,20304011316703132L,-1,28
new7742,2253064229384092L,32,28
new5266,21410894400211356L,-1,28
new49490,10151106686267292L,40,28
new4100,3433346122385756L,36,28
new65464,21438398783033756L,4,28
new67612,21447194876053916L,-1,28
new71760,19422954072960156L,-1,28
new39257,3388215529334108L,2,28
new67681,21674802137868444L,-1,28
new96358,21692883758288028L,4,28
new16307,1138708691306364L,56,28
new104411,21692883758550172L,5,28
new49147,9090376766588508L,60,28
new101440,21693468318443676L,-1,28
new2316,3388284215256956L,47,28
new61546,1143924661726364L,21,28
new106215,20567052571184284L,34,28
new56967,9399338427575164L,94,28
new98642,20567052570922140L,35,28
new101671,21719856582562204L,6,28
new91660,19443351653780636L,29,28
new102923,20557672791487132L,8,28
new53871,9399338427313020L,93,28
new81715,18016763527868316L,-1,28
new4042,3433380482124124L,35,28
new4248,3434480027306588L,35,28
new16064,1138433813399452L,54,28
new41208,10419685183786364L,55,28
new44495,9399338426526588L,93,28
new48466,126875264093084L,-1,28
new68308,19143736119029660L,54,28
new74756,19152531876500380L,16,28
new83474,19214103789465500L,94,28
new55516,9117865060600700L,66,28
new69236,19143744708964252L,55,28
new84668,19214112379400092L,95,28
new4187,3434480027830876L,39,28
new32121,1252774046353564L,-1,28
new91586,19443351669509532L,38,28
new1792,3399279029537628L,43,28
new2315,3388284215256924L,48,28
new5739,1426499131518108L,-1,28
new7650,2253339107291036L,33,28
new41311,9399338426264444L,92,28
new99363,21693502174858620L,41,28
new80858,21409728384781148L,6,28
new6575,3660919091571612L,7,28
new99052,21693527944662396L,40,28
new31919,3395896256801436L,10,28
new1767,3397011286806172L,3,28
new77283,19158031096130172L,31,28
new61180,21674837068302716L,45,28
new82764,21410862238845788L,7,28
new58107,9363054509510044L,100,28
new25342,1144148536904604L,-1,28
new81084,21409762744519516L,6,28
new102022,21410928793503868L,-1,28
new56750,12402803454290524L,0,28
